aw_deep_link	product_name	aw_product_id	merchant_product_id	merchant_image_url	description	merchant_category	search_price	merchant_name	merchant_id	category_name	category_id	aw_image_url	currency	store_price	delivery_cost	merchant_deep_link	language	last_updated	display_price	data_feed_id	brand_name	brand_id	product_type	merchant_product_category_path	merchant_product_third_category	merchant_product_second_category	specifications	rrp_price	base_price	base_price_amount	merchant_thumb_url	large_image	alternate_image	aw_thumb_url	alternate_image_two	alternate_image_three	alternate_image_four	custom_1	custom_2	custom_3	custom_4	custom_5	custom_6	custom_7	custom_8	custom_9	Fashion:suitable_for	Fashion:category
https://www.awin1.com/pclick.php?p=23961219321&a=512981&m=2319	Womens Tailored Blazer - Purple - 12, Purple	23961219321	FZZ90745-137-20	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/23961219321.jpg	Womens Tailored Blazer - purple - 12 - Wrap up in the latest coats and jackets and get out-there with your outerwear Breathe life into your new season layering with the latest coats and jackets from boohoo. Supersize your silhouette in a padded jacket, stick to sporty styling with a bomber, or protect yourself from the elements in a plastic raincoat. For a more luxe layering piece, faux fur coats come in fondant shades and longline duster coats give your look an androgynous edge.	Women's Suits	28	boohoo.com UK & IE	2319	Women's Suits	208	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ffzz90745_lilac_xl.jpg%24&feedId=2319&k=4ea4c29c1b183bab1a69722bde82e347ef3754c6	GBP	0	3.99	https://www.boohoo.com/tailored-blazer/FZZ90745-137-20.html	en		0	2319	boohoo	0						0	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ffzz90745_lilac_xl.jpg%24&feedId=2319&k=4ea4c29c1b183bab1a69722bde82e347ef3754c6				female				Clothing > Coats & Jackets > Blazers						
https://www.awin1.com/pclick.php?p=26278423717&a=512981&m=2319	Womens Tall Ruched Sleeve Blazer - White - 6, White	26278423717	TZZ93805-173-14	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/26278423717.jpg	Womens Tall Ruched Sleeve Blazer - white - 6 - Tall Ruched Sleeve Blazer	Women's Suits	28	boohoo.com UK & IE	2319	Women's Suits	208	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ftzz93805_white_xl.jpg%24&feedId=2319&k=87f68af228a5344e8971bbbc5b83595ace356854	GBP	0	3.99	https://www.boohoo.com/tall-ruched-sleeve-blazer/TZZ93805-173-14.html	en		0	2319	boohoo	0						0	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ftzz93805_white_xl.jpg%24&feedId=2319&k=87f68af228a5344e8971bbbc5b83595ace356854				female				Clothing > Coats & Jackets > Blazers						
https://www.awin1.com/pclick.php?p=26314293289&a=512981&m=2319	Womens Tall Ruched Sleeve Blazer - Green - 8, Green	26314293289	TZZ93805-209-16	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/26314293289.jpg	Womens Tall Ruched Sleeve Blazer - green - 8 - Tall Ruched Sleeve Blazer	Women's Suits	28	boohoo.com UK & IE	2319	Women's Suits	208	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ftzz93805_sage_xl.jpg%24&feedId=2319&k=de7b01f0ed949cb637bc94702a6d94fac434bffa	GBP	0	3.99	https://www.boohoo.com/tall-ruched-sleeve-blazer/TZZ93805-209-16.html	en		0	2319	boohoo	0						0	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ftzz93805_sage_xl.jpg%24&feedId=2319&k=de7b01f0ed949cb637bc94702a6d94fac434bffa				female				Clothing > Coats & Jackets > Blazers						
https://www.awin1.com/pclick.php?p=26345001307&a=512981&m=2319	Womens Double Breasted Military Blazer - Orange - 12, Orange	26345001307	FZZ99285-152-20	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/26345001307.jpg	Womens Double Breasted Military Blazer - orange - 12 - Wrap up in the latest coats and jackets and get out-there with your outerwear Breathe life into your new season layering with the latest coats and jackets from boohoo. Supersize your silhouette in a padded jacket, stick to sporty styling with a bomber, or protect yourself from the elements in a plastic raincoat. For a more luxe layering piece, faux fur coats come in fondant shades and longline duster coats give your look an androgynous edge.	Women's Suits	35	boohoo.com UK & IE	2319	Women's Suits	208	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ffzz99285_orange_xl.jpg%24&feedId=2319&k=941d95d6ffef2ce3b792cce6e0ae46fb2fba982b	GBP	0	3.99	https://www.boohoo.com/double-breasted-military-blazer/FZZ99285-152-20.html	en		0	2319	boohoo	0						0	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ffzz99285_orange_xl.jpg%24&feedId=2319&k=941d95d6ffef2ce3b792cce6e0ae46fb2fba982b				female				Clothing > Coats & Jackets > Blazers						
https://www.awin1.com/pclick.php?p=26072317871&a=512981&m=2319	Womens Tall Woven Tailored Puff Shoulder Blazer - Black - 6, Black	26072317871	TZZ93042-105-14	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/26072317871.jpg	Womens Tall Woven Tailored Puff Shoulder Blazer - black - 6 - Tall Woven Tailored Puff Shoulder Blazer	Women's Suits	17	boohoo.com UK & IE	2319	Women's Suits	208	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ftzz93042_black_xl.jpg%24&feedId=2319&k=ef0ade2bd9dac0a267ebe3d9595c055819444574	GBP	0	3.99	https://www.boohoo.com/tall-woven-tailored-puff-shoulder-blazer/TZZ93042-105-14.html	en		0	2319	boohoo	0						25	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ftzz93042_black_xl.jpg%24&feedId=2319&k=ef0ade2bd9dac0a267ebe3d9595c055819444574				female				Clothing > Coats & Jackets > Blazers						
https://www.awin1.com/pclick.php?p=26554701081&a=512981&m=2319	Womens Tall Woven Tailored Puff Shoulder Blazer - Pink - 8, Pink	26554701081	TZZ93042-107-16	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/26554701081.jpg	Womens Tall Woven Tailored Puff Shoulder Blazer - pink - 8 - Tall Woven Tailored Puff Shoulder Blazer	Women's Suits	17	boohoo.com UK & IE	2319	Women's Suits	208	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ftzz93042_blush_xl.jpg%24&feedId=2319&k=0d8cde51974b88dd107d0e62feb9305685f4e726	GBP	0	3.99	https://www.boohoo.com/tall-woven-tailored-puff-shoulder-blazer/TZZ93042-107-16.html	en		0	2319	boohoo	0						25	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ftzz93042_blush_xl.jpg%24&feedId=2319&k=0d8cde51974b88dd107d0e62feb9305685f4e726				female				Clothing > Coats & Jackets > Blazers						
https://www.awin1.com/pclick.php?p=26116684993&a=512981&m=2319	Womens Tall Woven Tailored Puff Shoulder Blazer - Beige - 6, Beige	26116684993	TZZ93042-295-14	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/26116684993.jpg	Womens Tall Woven Tailored Puff Shoulder Blazer - Beige - 6 - Tall Woven Tailored Puff Shoulder Blazer	Women's Suits	17	boohoo.com UK & IE	2319	Women's Suits	208	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ftzz93042_nude_xl.jpg%24&feedId=2319&k=52d48b4ca23b7611f0f814734e879d3076a4ac43	GBP	0	3.99	https://www.boohoo.com/tall-woven-tailored-puff-shoulder-blazer/TZZ93042-295-14.html	en		0	2319	boohoo	0						25	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ftzz93042_nude_xl.jpg%24&feedId=2319&k=52d48b4ca23b7611f0f814734e879d3076a4ac43				female				Clothing > Coats & Jackets > Blazers						
https://www.awin1.com/pclick.php?p=26072264581&a=512981&m=2319	Womens Collarless Tie Detail Blazer - Green - 10, Green	26072264581	FZZ71308-209-18	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/26072264581.jpg	Womens Collarless Tie Detail Blazer - green - 10 - Wrap up in the latest coats and jackets and get out-there with your outerwear Breathe life into your new season layering with the latest coats and jackets from boohoo. Supersize your silhouette in a padded jacket, stick to sporty styling with a bomber, or protect yourself from the elements in a plastic raincoat. For a more luxe layering piece, faux fur coats come in fondant shades and longline duster coats give your look an androgynous edge.	Women's Suits	18	boohoo.com UK & IE	2319	Women's Suits	208	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ffzz71308_sage_xl.jpg%24&feedId=2319&k=983c36ab1ef4089ab6469345b252937e2b686f94	GBP	0	3.99	https://www.boohoo.com/collarless-tie-detail-blazer/FZZ71308-209-18.html	en		0	2319	boohoo	0						28	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ffzz71308_sage_xl.jpg%24&feedId=2319&k=983c36ab1ef4089ab6469345b252937e2b686f94				female				Clothing > Coats & Jackets > Blazers						
https://www.awin1.com/pclick.php?p=25803088355&a=512981&m=2319	Womens Double Breasted Military Blazer - Blue - 14, Blue	25803088355	FZZ99285-106-22	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/25803088355.jpg	Womens Double Breasted Military Blazer - blue - 14 - Wrap up in the latest coats and jackets and get out-there with your outerwear Breathe life into your new season layering with the latest coats and jackets from boohoo. Supersize your silhouette in a padded jacket, stick to sporty styling with a bomber, or protect yourself from the elements in a plastic raincoat. For a more luxe layering piece, faux fur coats come in fondant shades and longline duster coats give your look an androgynous edge.	Women's Suits	35	boohoo.com UK & IE	2319	Women's Suits	208	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ffzz99285_blue_xl.jpg%24&feedId=2319&k=7b658bfe3674fa707fa34b211f688d57ee16b41b	GBP	0	3.99	https://www.boohoo.com/double-breasted-military-blazer/FZZ99285-106-22.html	en		0	2319	boohoo	0						0	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ffzz99285_blue_xl.jpg%24&feedId=2319&k=7b658bfe3674fa707fa34b211f688d57ee16b41b				female				Clothing > Coats & Jackets > Blazers						
https://www.awin1.com/pclick.php?p=26271718089&a=512981&m=2319	Womens Oversized Slouchy Wool Look Belted Coat - Beige - 16, Beige	26271718089	FZZ70036-165-24	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/26271718089.jpg	Womens Oversized Slouchy Wool Look Belted Coat - beige - 16 - Wrap up in the latest coats and jackets and get out-there with your outerwear Breathe life into your new season layering with the latest coats and jackets from boohoo. Supersize your silhouette in a padded jacket, stick to sporty styling with a bomber, or protect yourself from the elements in a plastic raincoat. For a more luxe layering piece, faux fur coats come in fondant shades and longline duster coats give your look an androgynous edge.	Women's Suits	18	boohoo.com UK & IE	2319	Women's Suits	208	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ffzz70036_stone_xl.jpg%24&feedId=2319&k=c99ecbae7f52b97e08fdd98dffbe718b3df91d2d	GBP	0	3.99	https://www.boohoo.com/oversized-slouchy-wool-look-belted-coat/FZZ70036-165-24.html	en		0	2319	boohoo	0						28	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Ffzz70036_stone_xl.jpg%24&feedId=2319&k=c99ecbae7f52b97e08fdd98dffbe718b3df91d2d				female				Clothing > Coats & Jackets > Blazers						
